date,wind_direction,wind_speed
1936-11-17 06:55:00,NW,84.0
1936-11-17 07:55:00,NW,83.0
1936-11-17 11:55:00,W,77.0
1936-11-17 12:55:00,W,69.0
1936-11-17 18:55:00,WSW,60.0
1936-11-17 19:55:00,W,61.0
1936-11-18 06:55:00,NW,84.0
1936-11-18 07:55:00,NW,84.0
1936-11-18 11:55:00,NW,76.0
1936-11-18 12:55:00,NW,78.0
1936-11-18 18:55:00,NW,81.0
1936-11-18 19:55:00,NW,77.0
1936-11-19 06:55:00,NW,81.0
1936-11-19 07:55:00,NW,66.0
1936-11-19 11:55:00,NW,57.0
1936-11-19 12:55:00,NW,53.0
1936-11-19 18:55:00,W,57.0
1936-11-19 19:55:00,W,60.0
1936-11-20 06:55:00,WNW,64.0
1936-11-20 07:55:00,NW,57.0
1936-11-20 11:55:00,NW,41.0
1936-11-20 12:55:00,NW,37.0
1936-11-20 18:55:00,SW,45.0
1936-11-20 19:55:00,W,51.0
1936-11-21 06:55:00,W,65.0
1936-11-21 07:55:00,WNW,61.0
1936-11-21 11:55:00,WSW,49.0
1936-11-21 12:55:00,SW,47.0
1936-11-21 18:55:00,WSW,46.0
1936-11-21 19:55:00,W,53.0
1936-11-22 06:55:00,W,21.0
1936-11-22 07:55:00,W,16.0
1936-11-22 11:55:00,SW,15.0
1936-11-22 12:55:00,SW,19.0
1936-11-22 18:55:00,W,20.0
1936-11-22 19:55:00,W,25.0
1936-11-23 06:55:00,NW,77.0
1936-11-23 07:55:00,NW,73.0
1936-11-23 11:55:00,NW,77.0
1936-11-23 12:55:00,NW,77.0
1936-11-23 18:55:00,NW,58.0
1936-11-23 19:55:00,NW,57.0
1936-11-24 06:55:00,SW,15.0
1936-11-24 07:55:00,SW,21.0
1936-11-24 11:55:00,SW,32.0
1936-11-24 12:55:00,SW,30.0
1936-11-24 18:55:00,W,30.0
1936-11-24 19:55:00,W,32.0
1936-11-25 06:55:00,SW,46.0
1936-11-25 07:55:00,SW,47.0
1936-11-25 11:55:00,SW,52.0
1936-11-25 12:55:00,SW,62.0
1936-11-25 18:55:00,SW,48.0
1936-11-25 19:55:00,SW,51.0
1936-11-26 06:55:00,W,32.0
1936-11-26 07:55:00,WSW,22.0
1936-11-26 11:55:00,WNW,50.0
1936-11-26 12:55:00,WNW,57.0
1936-11-26 18:55:00,W,69.0
1936-11-26 19:55:00,W,61.0
1936-11-27 06:55:00,NW,51.0
1936-11-27 07:55:00,NW,50.0
1936-11-27 11:55:00,NW,40.0
1936-11-27 12:55:00,NW,40.0
1936-11-27 18:55:00,NW,61.0
1936-11-27 19:55:00,NW,56.0
1936-11-28 06:55:00,W,36.0
1936-11-28 07:55:00,W,26.0
1936-11-28 11:55:00,SW,44.0
1936-11-28 12:55:00,SW,61.0
1936-11-28 18:55:00,SW,50.0
1936-11-28 19:55:00,SW,37.0
1936-11-29 06:55:00,W,43.0
1936-11-29 07:55:00,W,46.0
1936-11-29 11:55:00,WSW,33.0
1936-11-29 12:55:00,W,32.0
1936-11-29 18:55:00,W,51.0
1936-11-29 19:55:00,W,47.0
1936-11-30 06:55:00,NW,40.0
1936-11-30 07:55:00,NW,43.0
1936-11-30 11:55:00,NW,45.0
1936-11-30 12:55:00,NW,53.0
1936-11-30 18:55:00,NW,42.0
1936-11-30 19:55:00,NW,37.0
1936-12-01 06:55:00,N,8.0
1936-12-01 07:55:00,N,6.0
1936-12-01 11:55:00,NW,13.0
1936-12-01 12:55:00,NW,8.0
1936-12-01 18:55:00,SSW,13.0
1936-12-01 19:55:00,SW,17.0
1936-12-02 06:55:00,SW,43.0
1936-12-02 07:55:00,SW,46.0
1936-12-02 11:55:00,SW,52.0
1936-12-02 12:55:00,SW,62.0
1936-12-02 18:55:00,SE,82.0
1936-12-02 19:55:00,SE,80.0
1936-12-03 06:55:00,N,28.0
1936-12-03 07:55:00,NW,26.0
1936-12-03 11:55:00,NNW,29.0
1936-12-03 12:55:00,NW,32.0
1936-12-03 18:55:00,N,10.0
1936-12-03 19:55:00,N,10.0
1936-12-04 06:55:00,W,35.0
1936-12-04 07:55:00,W,34.0
1936-12-04 11:55:00,NW,43.0
1936-12-04 12:55:00,NW,51.0
1936-12-04 18:55:00,NW,70.0
1936-12-04 19:55:00,NW,68.0
1936-12-05 06:55:00,NW,69.0
1936-12-05 07:55:00,NW,74.0
1936-12-05 11:55:00,NW,67.0
1936-12-05 12:55:00,WNW,63.0
1936-12-05 18:55:00,NNW,46.0
1936-12-05 19:55:00,N,23.0
1936-12-06 06:55:00,S,59.0
1936-12-06 07:55:00,S,66.0
1936-12-06 11:55:00,S,90.0
1936-12-06 12:55:00,S,82.0
1936-12-06 18:55:00,SW,82.0
1936-12-06 19:55:00,SW,87.0
1936-12-07 06:55:00,W,88.0
1936-12-07 07:55:00,W,89.0
1936-12-07 11:55:00,NW,114.0
1936-12-07 12:55:00,NW,103.0
1936-12-07 18:55:00,NW,97.0
1936-12-07 19:55:00,NW,103.0
1936-12-08 06:55:00,NW,44.0
1936-12-08 07:55:00,NW,31.0
1936-12-08 11:55:00,SW,20.0
1936-12-08 12:55:00,SW,25.0
1936-12-08 18:55:00,W,36.0
1936-12-08 19:55:00,WSW,33.0
1936-12-09 06:55:00,SW,14.0
1936-12-09 07:55:00,SW,19.0
1936-12-09 11:55:00,SW,20.0
1936-12-09 12:55:00,SW,27.0
1936-12-09 18:55:00,S,48.0
1936-12-09 19:55:00,S,56.0
1936-12-10 06:55:00,S,47.0
1936-12-10 07:55:00,S,53.0
1936-12-10 11:55:00,S,82.0
1936-12-10 12:55:00,S,81.0
1936-12-10 18:55:00,SE,66.0
1936-12-10 19:55:00,SE,48.0
1936-12-11 06:55:00,WSW,46.0
1936-12-11 07:55:00,WSW,42.0
1936-12-11 11:55:00,SW,36.0
1936-12-11 12:55:00,SW,27.0
1936-12-11 18:55:00,SW,22.0
1936-12-11 19:55:00,WSW,19.0
1936-12-12 06:55:00,W,36.0
1936-12-12 07:55:00,W,32.0
1936-12-12 11:55:00,W,23.0
1936-12-12 12:55:00,W,22.0
1936-12-12 18:55:00,W,16.0
1936-12-12 19:55:00,W,5.0
1936-12-13 06:55:00,W,4.0
1936-12-13 07:55:00,W,4.0
1936-12-13 11:55:00,W,14.0
1936-12-13 12:55:00,WSW,16.0
1936-12-13 18:55:00,NW,36.0
1936-12-13 19:55:00,NW,46.0
1936-12-14 06:55:00,NW,56.0
1936-12-14 07:55:00,NW,58.0
1936-12-14 11:55:00,W,49.0
1936-12-14 12:55:00,W,46.0
1936-12-14 18:55:00,WSW,68.0
1936-12-14 19:55:00,W,69.0
1936-12-15 06:55:00,W,58.0
1936-12-15 07:55:00,WNW,61.0
1936-12-15 11:55:00,NW,73.0
1936-12-15 12:55:00,WNW,71.0
1936-12-15 18:55:00,WNW,87.0
1936-12-15 19:55:00,WNW,86.0
1936-12-16 06:55:00,W,56.0
1936-12-16 07:55:00,W,50.0
1936-12-16 11:55:00,SW,56.0
1936-12-16 12:55:00,SW,57.0
1936-12-16 18:55:00,SW,66.0
1936-12-16 19:55:00,SW,66.0
1936-12-17 06:55:00,W,55.0
1936-12-17 07:55:00,W,58.0
1936-12-17 11:55:00,NW,84.0
1936-12-17 12:55:00,NW,80.0
1936-12-17 18:55:00,NW,72.0
1936-12-17 19:55:00,NW,68.0
1936-12-18 06:55:00,NW,80.0
1936-12-18 07:55:00,NW,77.0
1936-12-18 11:55:00,N,26.0
1936-12-18 12:55:00,N,29.0
1936-12-18 18:55:00,NNW,42.0
1936-12-18 19:55:00,N,22.0
1936-12-19 06:55:00,SE,46.0
1936-12-19 07:55:00,SE,57.0
1936-12-19 11:55:00,S,91.0
1936-12-19 12:55:00,S,88.0
1936-12-19 18:55:00,S,86.0
1936-12-19 19:55:00,S,89.0
1936-12-20 06:55:00,SE,109.0
1936-12-20 07:55:00,SE,110.0
1936-12-20 11:55:00,SE,115.0
1936-12-20 12:55:00,SE,99.0
1936-12-20 18:55:00,W,48.0
1936-12-20 19:55:00,W,51.0
1936-12-21 06:55:00,W,150.0
1936-12-21 07:55:00,W,150.0
1936-12-21 11:55:00,W,60.0
1936-12-21 12:55:00,W,
1936-12-21 18:55:00,WSW,
1936-12-21 19:55:00,W,
1936-12-22 06:55:00,NW,
1936-12-22 07:55:00,NW,
1936-12-22 11:55:00,NW,
1936-12-22 12:55:00,NW,
1936-12-22 18:55:00,NW,
1936-12-22 19:55:00,NW,
1936-12-23 06:55:00,NW,
1936-12-23 07:55:00,NW,
1936-12-23 11:55:00,NW,
1936-12-23 12:55:00,NW,
1936-12-23 18:55:00,W,
1936-12-23 19:55:00,NW,
1936-12-24 06:55:00,NW,
1936-12-24 07:55:00,NW,
1936-12-24 11:55:00,NW,
1936-12-24 12:55:00,NW,
1936-12-24 18:55:00,NW,
1936-12-24 19:55:00,NW,
1936-12-25 06:55:00,NW,
1936-12-25 07:55:00,NW,
1936-12-25 11:55:00,NW,11.0
1936-12-25 12:55:00,W,
1936-12-25 18:55:00,SW,
1936-12-25 19:55:00,SW,
1936-12-26 06:55:00,SW,
1936-12-26 07:55:00,SW,
1936-12-26 11:55:00,W,
1936-12-26 12:55:00,W,
1936-12-26 18:55:00,WSW,
1936-12-26 19:55:00,WSW,
1936-12-27 06:55:00,W,
1936-12-27 07:55:00,W,
1936-12-27 11:55:00,W,71.0
1936-12-27 12:55:00,W,71.0
1936-12-27 18:55:00,WSW,62.0
1936-12-27 19:55:00,WSW,72.0
1936-12-28 06:55:00,W,70.0
1936-12-28 07:55:00,WNW,70.0
1936-12-28 11:55:00,NW,
1936-12-28 12:55:00,NW,
1936-12-28 18:55:00,NW,
1936-12-28 19:55:00,NW,
1936-12-29 06:55:00,NW,
1936-12-29 07:55:00,NW,
1936-12-29 11:55:00,NW,19.0
1936-12-29 12:55:00,W,20.0
1936-12-29 18:55:00,SW,24.0
1936-12-29 19:55:00,SW,23.0
1936-12-30 06:55:00,SW,
1936-12-30 07:55:00,SW,
1936-12-30 11:55:00,SW,
1936-12-30 12:55:00,SW,
1936-12-30 18:55:00,SW,
1936-12-30 19:55:00,SW,
1936-12-31 06:55:00,SW,
1936-12-31 07:55:00,SW,
1936-12-31 11:55:00,SW,65.0
1936-12-31 12:55:00,SW,73.0
1936-12-31 18:55:00,W,56.0
1936-12-31 19:55:00,W,55.0
1937-01-01 06:55:00,NW,69.0
1937-01-01 07:55:00,NW,69.0
1937-01-01 11:55:00,WNW,66.0
1937-01-01 12:55:00,NW,72.0
1937-01-01 18:55:00,NW,71.0
1937-01-01 19:55:00,NW,70.0
1937-01-02 06:55:00,WSW,23.0
1937-01-02 07:55:00,WSW,19.0
1937-01-02 11:55:00,S,23.0
1937-01-02 12:55:00,S,29.0
1937-01-02 18:55:00,SE,86.0
1937-01-02 19:55:00,SE,86.0
1937-01-03 06:55:00,S,63.0
1937-01-03 07:55:00,S,67.0
1937-01-03 11:55:00,SW,88.0
1937-01-03 12:55:00,WSW,71.0
1937-01-03 18:55:00,W,91.0
1937-01-03 19:55:00,W,86.0
1937-01-04 06:55:00,WNW,63.0
1937-01-04 07:55:00,WNW,57.0
1937-01-04 11:55:00,W,62.0
1937-01-04 12:55:00,W,61.0
1937-01-04 18:55:00,W,69.0
1937-01-04 19:55:00,W,66.0
1937-01-05 06:55:00,SW,72.0
1937-01-05 07:55:00,SW,74.0
1937-01-05 11:55:00,WSW,78.0
1937-01-05 12:55:00,W,72.0
1937-01-05 18:55:00,W,71.0
1937-01-05 19:55:00,WNW,76.0
1937-01-06 06:55:00,NW,87.0
1937-01-06 07:55:00,NW,81.0
1937-01-06 11:55:00,NNW,40.0
1937-01-06 12:55:00,N,27.0
1937-01-06 18:55:00,W,4.0
1937-01-06 19:55:00,SW,15.0
1937-01-07 06:55:00,SW,63.0
1937-01-07 07:55:00,SW,64.0
1937-01-07 11:55:00,SW,103.0
1937-01-07 12:55:00,SW,107.0
1937-01-07 18:55:00,W,67.0
1937-01-07 19:55:00,W,64.0
1937-01-08 06:55:00,NW,73.0
1937-01-08 07:55:00,NW,74.0
1937-01-08 11:55:00,W,55.0
1937-01-08 12:55:00,W,53.0
1937-01-08 18:55:00,SW,40.0
1937-01-08 19:55:00,SW,45.0
1937-01-09 06:55:00,W,74.0
1937-01-09 07:55:00,W,81.0
1937-01-09 11:55:00,W,76.0
1937-01-09 12:55:00,WNW,53.0
1937-01-09 18:55:00,NW,46.0
1937-01-09 19:55:00,NW,48.0
1937-01-10 06:55:00,W,75.0
1937-01-10 07:55:00,W,69.0
1937-01-10 11:55:00,NW,49.0
1937-01-10 12:55:00,NW,60.0
1937-01-10 18:55:00,NW,57.0
1937-01-10 19:55:00,NW,55.0
1937-01-11 06:55:00,W,29.0
1937-01-11 07:55:00,W,33.0
1937-01-11 11:55:00,W,34.0
1937-01-11 12:55:00,WSW,36.0
1937-01-11 18:55:00,WSW,57.0
1937-01-11 19:55:00,WSW,58.0
1937-01-12 06:55:00,W,66.0
1937-01-12 07:55:00,WNW,64.0
1937-01-12 11:55:00,W,74.0
1937-01-12 12:55:00,W,76.0
1937-01-12 18:55:00,W,75.0
1937-01-12 19:55:00,W,76.0
1937-01-13 06:55:00,W,76.0
1937-01-13 07:55:00,W,84.0
1937-01-13 11:55:00,W,61.0
1937-01-13 12:55:00,WNW,45.0
1937-01-13 18:55:00,SW,26.0
1937-01-13 19:55:00,SW,36.0
1937-01-14 06:55:00,SW,99.0
1937-01-14 07:55:00,SW,100.0
1937-01-14 11:55:00,SW,79.0
1937-01-14 12:55:00,WSW,73.0
1937-01-14 18:55:00,W,73.0
1937-01-14 19:55:00,W,69.0
1937-01-15 06:55:00,SW,53.0
1937-01-15 07:55:00,SW,51.0
1937-01-15 11:55:00,W,40.0
1937-01-15 12:55:00,W,46.0
1937-01-15 18:55:00,W,69.0
1937-01-15 19:55:00,WNW,60.0
1937-01-16 06:55:00,NW,67.0
1937-01-16 07:55:00,NW,64.0
1937-01-16 11:55:00,NW,70.0
1937-01-16 12:55:00,NW,82.0
1937-01-16 18:55:00,NW,49.0
1937-01-16 19:55:00,NW,43.0
1937-01-17 06:55:00,SW,28.0
1937-01-17 07:55:00,SW,37.0
1937-01-17 11:55:00,SW,83.0
1937-01-17 12:55:00,SW,81.0
1937-01-17 18:55:00,S,93.0
1937-01-17 19:55:00,S,96.0
1937-01-18 06:55:00,WNW,59.0
1937-01-18 07:55:00,W,62.0
1937-01-18 11:55:00,WSW,66.0
1937-01-18 12:55:00,W,74.0
1937-01-18 18:55:00,W,75.0
1937-01-18 19:55:00,W,67.0
1937-01-19 06:55:00,NW,82.0
1937-01-19 07:55:00,NW,89.0
1937-01-19 11:55:00,WNW,73.0
1937-01-19 12:55:00,W,75.0
1937-01-19 18:55:00,NW,79.0
1937-01-19 19:55:00,NW,80.0
1937-01-20 06:55:00,NW,40.0
1937-01-20 07:55:00,NW,30.0
1937-01-20 11:55:00,N,5.0
1937-01-20 12:55:00,NE,7.0
1937-01-20 18:55:00,SE,53.0
1937-01-20 19:55:00,SSE,61.0
1937-01-21 06:55:00,SW,72.0
1937-01-21 07:55:00,SW,60.0
1937-01-21 11:55:00,WSW,87.0
1937-01-21 12:55:00,W,88.0
1937-01-21 18:55:00,W,76.0
1937-01-21 19:55:00,W,74.0
1937-01-22 06:55:00,W,77.0
1937-01-22 07:55:00,W,78.0
1937-01-22 11:55:00,W,64.0
1937-01-22 12:55:00,W,58.0
1937-01-22 18:55:00,W,60.0
1937-01-22 19:55:00,W,46.0
1937-01-23 06:55:00,NW,75.0
1937-01-23 07:55:00,NW,77.0
1937-01-23 11:55:00,NW,69.0
1937-01-23 12:55:00,NW,70.0
1937-01-23 18:55:00,NW,58.0
1937-01-23 19:55:00,NW,56.0
1937-01-24 06:55:00,W,36.0
1937-01-24 07:55:00,W,32.0
1937-01-24 11:55:00,SW,31.0
1937-01-24 12:55:00,SW,35.0
1937-01-24 18:55:00,SW,74.0
1937-01-24 19:55:00,SW,81.0
1937-01-25 06:55:00,W,72.0
1937-01-25 07:55:00,W,71.0
1937-01-25 11:55:00,W,68.0
1937-01-25 12:55:00,WSW,62.0
1937-01-25 18:55:00,W,46.0
1937-01-25 19:55:00,WSW,46.0
1937-01-26 06:55:00,W,64.0
1937-01-26 07:55:00,W,71.0
1937-01-26 11:55:00,W,67.0
1937-01-26 12:55:00,W,58.0
1937-01-26 18:55:00,WNW,90.0
1937-01-26 19:55:00,WNW,103.0
1937-01-27 06:55:00,NW,79.0
1937-01-27 07:55:00,NW,78.0
1937-01-27 11:55:00,NW,57.0
1937-01-27 12:55:00,NW,54.0
1937-01-27 18:55:00,NW,58.0
1937-01-27 19:55:00,NW,61.0
1937-01-28 06:55:00,NW,36.0
1937-01-28 07:55:00,NW,34.0
1937-01-28 11:55:00,W,17.0
1937-01-28 12:55:00,SW,20.0
1937-01-28 18:55:00,SW,39.0
1937-01-28 19:55:00,SW,42.0
1937-01-29 06:55:00,NW,45.0
1937-01-29 07:55:00,NW,42.0
1937-01-29 11:55:00,NW,49.0
1937-01-29 12:55:00,NW,57.0
1937-01-29 18:55:00,NW,47.0
1937-01-29 19:55:00,NNW,36.0
1937-01-30 06:55:00,N,20.0
1937-01-30 07:55:00,N,16.0
1937-01-30 11:55:00,N,12.0
1937-01-30 12:55:00,N,8.0
1937-01-30 18:55:00,NW,6.0
1937-01-30 19:55:00,NW,8.0
1937-01-31 06:55:00,SW,48.0
1937-01-31 07:55:00,SW,56.0
1937-01-31 11:55:00,SW,76.0
1937-01-31 12:55:00,SW,80.0
1937-01-31 18:55:00,S,76.0
1937-01-31 19:55:00,S,73.0
1937-02-01 06:55:00,W,64.0
1937-02-01 07:55:00,W,67.0
1937-02-01 11:55:00,NW,48.0
1937-02-01 12:55:00,W,53.0
1937-02-01 18:55:00,W,74.0
1937-02-01 19:55:00,NW,76.0
1937-02-02 06:55:00,NW,62.0
1937-02-02 07:55:00,NW,58.0
1937-02-02 11:55:00,NW,30.0
1937-02-02 12:55:00,NW,24.0
1937-02-02 18:55:00,NNW,43.0
1937-02-02 19:55:00,NNW,42.0
1937-02-03 06:55:00,N,7.0
1937-02-03 07:55:00,N,16.0
1937-02-03 11:55:00,N,19.0
1937-02-03 12:55:00,N,24.0
1937-02-03 18:55:00,N,19.0
1937-02-03 19:55:00,N,17.0
1937-02-04 06:55:00,NNW,8.0
1937-02-04 07:55:00,NNW,4.0
1937-02-04 11:55:00,SW,4.0
1937-02-04 12:55:00,SW,4.0
1937-02-04 18:55:00,S,4.0
1937-02-04 19:55:00,S,5.0
1937-02-05 06:55:00,SW,8.0
1937-02-05 07:55:00,SW,10.0
1937-02-05 11:55:00,SW,6.0
1937-02-05 12:55:00,SW,6.0
1937-02-05 18:55:00,00,0.0
1937-02-05 19:55:00,00,0.0
1937-02-06 06:55:00,SW,4.0
1937-02-06 07:55:00,SW,4.0
1937-02-06 11:55:00,SSW,34.0
1937-02-06 12:55:00,SSW,46.0
1937-02-06 18:55:00,SW,66.0
1937-02-06 19:55:00,SW,59.0
1937-02-07 06:55:00,NW,92.0
1937-02-07 07:55:00,WNW,98.0
1937-02-07 11:55:00,WNW,96.0
1937-02-07 12:55:00,WNW,97.0
1937-02-07 18:55:00,NW,91.0
1937-02-07 19:55:00,NW,87.0
1937-02-08 06:55:00,W,30.0
1937-02-08 07:55:00,WSW,32.0
1937-02-08 11:55:00,SW,21.0
1937-02-08 12:55:00,SW,42.0
1937-02-08 18:55:00,W,58.0
1937-02-08 19:55:00,W,58.0
1937-02-09 06:55:00,SW,67.0
1937-02-09 07:55:00,SW,58.0
1937-02-09 11:55:00,WSW,64.0
1937-02-09 12:55:00,W,67.0
1937-02-09 18:55:00,W,88.0
1937-02-09 19:55:00,W,69.0
1937-02-10 06:55:00,W,26.0
1937-02-10 07:55:00,W,12.0
1937-02-10 11:55:00,W,26.0
1937-02-10 12:55:00,WSW,23.0
1937-02-10 18:55:00,W,32.0
1937-02-10 19:55:00,NW,36.0
1937-02-11 06:55:00,WNW,62.0
1937-02-11 07:55:00,WNW,54.0
1937-02-11 11:55:00,NW,60.0
1937-02-11 12:55:00,NW,61.0
1937-02-11 18:55:00,W,73.0
1937-02-11 19:55:00,W,75.0
1937-02-12 06:55:00,W,64.0
1937-02-12 07:55:00,W,64.0
1937-02-12 11:55:00,W,64.0
1937-02-12 12:55:00,W,57.0
1937-02-12 18:55:00,WSW,50.0
1937-02-12 19:55:00,WSW,61.0
1937-02-13 06:55:00,W,72.0
1937-02-13 07:55:00,WNW,67.0
1937-02-13 11:55:00,W,48.0
1937-02-13 12:55:00,W,47.0
1937-02-13 18:55:00,SW,39.0
1937-02-13 19:55:00,SW,44.0
1937-02-14 06:55:00,SW,48.0
1937-02-14 07:55:00,SW,49.0
1937-02-14 11:55:00,SE,98.0
1937-02-14 12:55:00,SE,102.0
1937-02-14 18:55:00,S,56.0
1937-02-14 19:55:00,SW,28.0
1937-02-15 06:55:00,NW,70.0
1937-02-15 07:55:00,W,76.0
1937-02-15 11:55:00,NW,74.0
1937-02-15 12:55:00,NW,90.0
1937-02-15 18:55:00,NW,95.0
1937-02-15 19:55:00,NW,100.0
1937-02-16 06:55:00,N,21.0
1937-02-16 07:55:00,N,15.0
1937-02-16 11:55:00,N,10.0
1937-02-16 12:55:00,N,10.0
1937-02-16 18:55:00,NE,22.0
1937-02-16 19:55:00,NE,24.0
1937-02-17 06:55:00,NNE,38.0
1937-02-17 07:55:00,NNE,40.0
1937-02-17 11:55:00,NNE,36.0
1937-02-17 12:55:00,NNE,30.0
1937-02-17 18:55:00,N,15.0
1937-02-17 19:55:00,N,19.0
1937-02-18 06:55:00,NW,19.0
1937-02-18 07:55:00,NW,19.0
1937-02-18 11:55:00,WSW,20.0
1937-02-18 12:55:00,WSW,26.0
1937-02-18 18:55:00,W,27.0
1937-02-18 19:55:00,W,28.0
1937-02-19 06:55:00,NW,26.0
1937-02-19 07:55:00,NW,24.0
1937-02-19 11:55:00,SW,14.0
1937-02-19 12:55:00,W,21.0
1937-02-19 18:55:00,NW,46.0
1937-02-19 19:55:00,NW,46.0
1937-02-20 06:55:00,N,4.0
1937-02-20 07:55:00,S,2.0
1937-02-20 11:55:00,SW,3.0
1937-02-20 12:55:00,SW,3.0
1937-02-20 18:55:00,S,19.0
1937-02-20 19:55:00,S,20.0
1937-02-21 06:55:00,SW,36.0
1937-02-21 07:55:00,SW,36.0
1937-02-21 11:55:00,S,51.0
1937-02-21 12:55:00,S,51.0
1937-02-21 18:55:00,S,87.0
1937-02-21 19:55:00,S,91.0
1937-02-22 06:55:00,SE,105.0
1937-02-22 07:55:00,SE,110.0
1937-02-22 11:55:00,SE,114.0
1937-02-22 12:55:00,SE,120.0
1937-02-22 18:55:00,SE,83.0
1937-02-22 19:55:00,SE,71.0
1937-02-23 06:55:00,NW,33.0
1937-02-23 07:55:00,WNW,37.0
1937-02-23 11:55:00,W,34.0
1937-02-23 12:55:00,W,41.0
1937-02-23 18:55:00,NW,30.0
1937-02-23 19:55:00,W,24.0
1937-02-24 06:55:00,WSW,32.0
1937-02-24 07:55:00,WSW,26.0
1937-02-24 11:55:00,SW,10.0
1937-02-24 12:55:00,S,10.0
1937-02-24 18:55:00,S,8.0
1937-02-24 19:55:00,S,8.0
1937-02-25 06:55:00,W,9.0
1937-02-25 07:55:00,W,10.0
1937-02-25 11:55:00,W,12.0
1937-02-25 12:55:00,W,12.0
1937-02-25 18:55:00,W,17.0
1937-02-25 19:55:00,SW,7.0
1937-02-26 06:55:00,NW,62.0
1937-02-26 07:55:00,NW,64.0
1937-02-26 11:55:00,NW,55.0
1937-02-26 12:55:00,NW,59.0
1937-02-26 18:55:00,NW,80.0
1937-02-26 19:55:00,NW,80.0
1937-02-27 06:55:00,W,85.0
1937-02-27 07:55:00,WNW,82.0
1937-02-27 11:55:00,NW,70.0
1937-02-27 12:55:00,NW,74.0
1937-02-27 18:55:00,NW,85.0
1937-02-27 19:55:00,NW,84.0
1937-02-28 06:55:00,NW,85.0
1937-02-28 07:55:00,NW,77.0
1937-02-28 11:55:00,NW,34.0
1937-02-28 12:55:00,NW,22.0
1937-02-28 18:55:00,NW,36.0
1937-02-28 19:55:00,NW,41.0
1937-03-01 06:55:00,NW,56.0
1937-03-01 07:55:00,NW,56.0
1937-03-01 11:55:00,W,69.0
1937-03-01 12:55:00,W,69.0
1937-03-01 18:55:00,W,74.0
1937-03-01 19:55:00,W,74.0
1937-03-02 06:55:00,W,70.0
1937-03-02 07:55:00,W,70.0
1937-03-02 11:55:00,W,66.0
1937-03-02 12:55:00,W,64.0
1937-03-02 18:55:00,W,41.0
1937-03-02 19:55:00,W,32.0
1937-03-03 06:55:00,NW,82.0
1937-03-03 07:55:00,NW,83.0
1937-03-03 11:55:00,NW,92.0
1937-03-03 12:55:00,NW,82.0
1937-03-03 18:55:00,NW,60.0
1937-03-03 19:55:00,W,66.0
1937-03-04 06:55:00,W,65.0
1937-03-04 07:55:00,W,62.0
1937-03-04 11:55:00,W,47.0
1937-03-04 12:55:00,W,50.0
1937-03-04 18:55:00,W,57.0
1937-03-04 19:55:00,NW,59.0
1937-03-05 06:55:00,NW,76.0
1937-03-05 07:55:00,NW,76.0
1937-03-05 11:55:00,NW,60.0
1937-03-05 12:55:00,NW,64.0
1937-03-05 18:55:00,NW,66.0
1937-03-05 19:55:00,NW,67.0
1937-03-06 06:55:00,N,65.0
1937-03-06 07:55:00,NNW,65.0
1937-03-06 11:55:00,NW,49.0
1937-03-06 12:55:00,WNW,47.0
1937-03-06 18:55:00,W,70.0
1937-03-06 19:55:00,NW,73.0
1937-03-07 06:55:00,NW,115.0
1937-03-07 07:55:00,NW,113.0
1937-03-07 11:55:00,NW,113.0
1937-03-07 12:55:00,NW,97.0
1937-03-07 18:55:00,NW,98.0
1937-03-07 19:55:00,NW,98.0
1937-03-08 06:55:00,WSW,60.0
1937-03-08 07:55:00,SW,53.0
1937-03-08 11:55:00,SW,57.0
1937-03-08 12:55:00,SW,54.0
1937-03-08 18:55:00,WSW,48.0
1937-03-08 19:55:00,WSW,49.0
1937-03-09 06:55:00,NW,49.0
1937-03-09 07:55:00,NW,54.0
1937-03-09 11:55:00,SW,6.0
1937-03-09 12:55:00,SW,5.0
1937-03-09 18:55:00,W,59.0
1937-03-09 19:55:00,W,48.0
1937-03-10 06:55:00,W,71.0
1937-03-10 07:55:00,W,77.0
1937-03-10 11:55:00,W,69.0
1937-03-10 12:55:00,W,71.0
1937-03-10 18:55:00,W,80.0
1937-03-10 19:55:00,W,82.0
1937-03-11 06:55:00,W,82.0
1937-03-11 07:55:00,NW,78.0
1937-03-11 11:55:00,NW,32.0
1937-03-11 12:55:00,WNW,34.0
1937-03-11 18:55:00,W,12.0
1937-03-11 19:55:00,W,17.0
1937-03-12 06:55:00,W,21.0
1937-03-12 07:55:00,W,16.0
1937-03-12 11:55:00,SW,8.0
1937-03-12 12:55:00,SW,8.0
1937-03-12 18:55:00,NW,19.0
1937-03-12 19:55:00,NW,36.0
1937-03-13 06:55:00,W,26.0
1937-03-13 07:55:00,W,20.0
1937-03-13 11:55:00,WSW,16.0
1937-03-13 12:55:00,WSW,14.0
1937-03-13 18:55:00,NW,58.0
1937-03-13 19:55:00,NW,68.0
1937-03-14 06:55:00,NE,6.0
1937-03-14 07:55:00,NE,6.0
1937-03-14 11:55:00,SE,4.0
1937-03-14 12:55:00,SE,4.0
1937-03-14 18:55:00,SE,5.0
1937-03-14 19:55:00,SE,5.0
1937-03-15 06:55:00,SE,19.0
1937-03-15 07:55:00,SE,31.0
1937-03-15 11:55:00,SE,22.0
1937-03-15 12:55:00,SE,20.0
1937-03-15 18:55:00,SE,54.0
1937-03-15 19:55:00,SE,54.0
